country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.480,2014
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.487,2015
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.494,2016
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.501,2017
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.505,2018
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.510,2019
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.513,2020
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.515,2021
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.522,2022
ETH,Ethiopia,hdi_m,HDI male,GDI,Gender Development Index,0.525,2023
ETH,Ethiopia,hdi_rank,HDI Rank,HDI,Human Development Index,180,2023
ETH,Ethiopia,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,44.335,2011
ETH,Ethiopia,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,44.335,2012
ETH,Ethiopia,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,44.335,2013
ETH,Ethiopia,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,44.335,2014
ETH,Ethiopia,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,44.335,2015
ETH,Ethiopia,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,43.506,2016
ETH,Ethiopia,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,43.506,2017
ETH,Ethiopia,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,43.506,2018
ETH,Ethiopia,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,42.770,2019
ETH,Ethiopia,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,42.770,2020
ETH,Ethiopia,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,42.770,2021
ETH,Ethiopia,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,42.770,2022
ETH,Ethiopia,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,42.770,2023
ETH,Ethiopia,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,30.493,2010
ETH,Ethiopia,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,34.367,2011
